,worked_during_school,computer_skills,volunteer,military,employment_holes,has_email_address,resume_quality,milvol,positive_col,avg_milwork,mltp_experspecskill
3671,0,1,0,0,1,0,0,0,1,0.0,5
3672,0,0,0,0,1,0,0,0,0,0.0,0
3673,1,1,0,0,0,0,0,0,1,0.5,0
3674,1,1,0,0,1,0,1,0,2,0.5,0
3675,0,1,0,1,1,0,1,0,2,0.5,4
3676,1,1,0,0,0,0,0,0,1,0.5,0
3677,0,1,0,0,1,0,0,0,1,0.0,0
3678,1,0,1,1,0,0,1,1,2,1.0,5
3679,0,1,1,0,0,0,1,0,2,0.0,5
3680,1,1,0,0,0,0,0,0,1,0.5,0
3681,1,1,1,0,1,0,1,0,2,0.5,0
3682,0,1,0,0,1,0,0,0,1,0.0,0
3683,1,1,0,0,0,0,1,0,1,0.5,11
3684,1,1,0,0,0,0,1,0,1,0.5,6
3685,1,1,0,0,1,0,0,0,1,0.5,0
3686,0,1,0,0,0,0,0,0,1,0.0,0
3687,1,1,0,0,0,0,1,0,1,0.5,0
3688,0,1,1,1,1,0,1,1,3,0.5,4
3689,1,0,1,0,0,0,1,0,1,0.5,5
3690,0,0,0,0,0,0,0,0,0,0.0,5
3691,0,1,0,0,1,0,0,0,1,0.0,0
3692,1,1,0,0,0,0,1,0,1,0.5,8
3693,1,1,1,0,1,0,1,0,2,0.5,18
3694,0,1,0,0,1,0,0,0,1,0.0,4
3695,0,1,0,0,1,0,0,0,1,0.0,0
3696,1,1,1,0,0,1,1,0,2,0.5,0
3697,0,1,0,0,1,0,0,0,1,0.0,0
3698,0,1,0,0,1,0,0,0,1,0.0,0
3699,1,0,1,0,0,1,1,0,1,0.5,5
3700,0,1,0,0,1,0,0,0,1,0.0,0
3701,1,1,0,0,0,1,1,0,1,0.5,0
3702,0,0,0,0,0,0,0,0,0,0.0,0
3703,1,1,1,0,0,1,1,0,2,0.5,3
3704,0,1,0,0,0,1,1,0,1,0.0,0
3705,1,1,1,0,1,1,1,0,2,0.5,0
3706,0,1,0,0,1,0,0,0,1,0.0,2
3707,1,0,0,0,0,0,0,0,0,0.5,2
3708,0,0,0,0,1,0,0,0,0,0.0,0
3709,0,1,0,0,0,0,0,0,1,0.0,4
3710,0,1,0,0,1,0,0,0,1,0.0,1
3711,0,0,0,0,1,0,0,0,0,0.0,7
3712,1,1,1,0,1,1,1,0,3,0.5,26
3713,1,1,1,0,1,1,1,0,2,0.5,16
3714,1,1,0,0,0,0,0,0,1,0.5,0
3715,0,0,0,0,0,0,0,0,0,0.0,4
3716,0,1,0,0,1,0,0,0,1,0.0,4
3717,1,1,1,0,0,1,1,0,2,0.5,0
3718,1,1,0,0,0,0,0,0,1,0.5,0
3719,1,1,1,0,0,1,1,0,2,0.5,0
3720,0,1,0,0,0,0,0,0,1,0.0,2
3721,0,0,0,0,1,0,0,0,0,0.0,0
3722,1,0,1,0,0,1,1,0,1,0.5,5
3723,1,0,1,0,1,1,1,0,1,0.5,0
3724,0,1,0,0,1,0,0,0,1,0.0,4
3725,1,1,1,0,1,1,1,0,2,0.5,0
3726,1,1,0,0,0,0,0,0,1,0.5,0
3727,0,1,1,0,1,1,1,0,2,0.0,5
3728,1,1,1,0,0,1,0,0,2,0.5,0
3729,0,0,1,0,1,1,1,0,2,0.0,6
3730,1,0,1,0,1,1,1,0,1,0.5,0
3731,1,1,0,0,0,1,1,0,1,0.5,7
3732,1,1,0,0,0,1,1,0,1,0.5,5
3733,0,1,0,0,1,0,0,0,1,0.0,6
3734,1,1,1,0,1,1,1,0,2,0.5,0
3735,0,1,1,0,1,1,1,0,2,0.0,3
3736,1,0,1,0,0,1,1,0,1,0.5,0
3737,1,1,1,0,0,1,1,0,2,0.5,0
3738,1,1,0,0,1,0,0,0,1,0.5,0
3739,1,1,1,0,1,0,0,0,2,0.5,0
3740,1,1,1,0,1,1,1,0,2,0.5,0
3741,1,1,1,0,0,1,1,0,2,0.5,0
3742,1,1,1,1,0,1,1,1,3,1.0,0
3743,1,1,0,0,0,0,0,0,1,0.5,0
3744,0,0,0,0,1,0,0,0,0,0.0,0
3745,0,1,0,0,1,0,0,0,2,0.0,9
3746,0,1,1,0,1,1,1,0,2,0.0,5
3747,1,1,0,0,1,0,0,0,1,0.5,0
3748,1,1,0,0,0,1,1,0,1,0.5,0
3749,0,0,0,0,1,0,0,0,0,0.0,0
3750,0,1,0,0,1,0,0,0,1,0.0,0
3751,1,1,0,0,1,0,0,0,1,0.5,0
3752,0,1,0,1,1,1,1,0,2,0.5,0
3753,0,0,0,0,0,0,0,0,0,0.0,0
3754,1,0,1,0,0,1,1,0,1,0.5,0
3755,0,1,0,0,1,0,0,0,2,0.0,0
3756,0,1,1,0,1,1,1,0,2,0.0,21
3757,0,1,0,0,1,0,0,0,1,0.0,0
3758,1,1,0,0,0,1,1,0,1,0.5,0
3759,0,0,0,1,0,1,1,0,1,0.5,4
3760,0,1,0,0,1,0,0,0,1,0.0,4
3761,1,1,0,0,1,0,0,0,1,0.5,0
3762,1,1,1,1,0,1,1,1,3,1.0,3
3763,1,1,1,0,0,1,1,0,2,0.5,5
3764,0,0,1,0,1,1,1,0,1,0.0,3
3765,1,1,0,0,1,0,0,0,1,0.5,0
3766,1,1,0,0,0,0,0,0,1,0.5,0
3767,0,1,1,0,1,1,1,0,2,0.0,0
3768,1,1,1,0,0,1,1,0,3,0.5,9
3769,1,1,1,1,0,1,1,1,3,1.0,0
3770,1,1,0,0,0,1,1,0,1,0.5,0
3771,0,1,0,0,0,0,0,0,1,0.0,3
3772,0,0,0,0,0,0,0,0,1,0.0,6
3773,0,1,1,0,1,1,1,0,2,0.0,11
3774,0,1,0,0,0,0,0,0,1,0.0,3
3775,0,0,0,0,0,0,0,0,1,0.0,6
3776,1,1,0,0,1,0,0,0,1,0.5,0
3777,0,1,0,0,1,0,0,0,1,0.0,0
3778,0,1,0,1,1,1,1,0,2,0.5,7
3779,1,1,0,0,0,1,1,0,1,0.5,0
3780,1,1,1,1,0,1,1,1,3,1.0,0
3781,1,1,0,0,1,0,0,0,1,0.5,0
3782,0,1,0,0,1,1,0,0,1,0.0,0
3783,0,0,0,0,1,0,0,0,0,0.0,0
3784,1,1,0,0,0,1,1,0,1,0.5,0
3785,0,0,0,0,0,0,0,0,0,0.0,4
3786,0,1,0,0,1,0,0,0,1,0.0,0
3787,1,1,1,0,1,1,1,0,2,0.5,0
3788,1,1,1,1,0,1,1,1,3,1.0,0
3789,1,1,0,0,0,0,0,0,1,0.5,0
3790,1,1,0,0,0,0,0,0,1,0.5,0
3791,0,1,0,0,1,0,0,0,1,0.0,0
3792,1,1,1,0,0,1,1,0,2,0.5,0
3793,0,0,0,1,1,1,1,0,1,0.5,0
3794,1,1,0,0,0,1,1,0,1,0.5,10
3795,0,1,0,0,1,1,1,0,1,0.0,3
3796,1,1,0,0,1,0,0,0,1,0.5,0
3797,0,0,0,0,1,0,0,0,1,0.0,0
3798,0,1,1,0,1,1,1,0,2,0.0,21
3799,0,1,0,0,1,0,0,0,1,0.0,0
3800,1,1,0,0,0,0,0,0,1,0.5,0
3801,1,1,0,0,1,1,1,0,1,0.5,20
3802,1,1,1,1,0,1,1,1,3,1.0,0
3803,1,1,0,0,1,1,1,0,1,0.5,10
3804,0,1,0,0,1,0,0,0,1,0.0,11
3805,0,1,0,1,1,0,0,0,2,0.5,9
3806,1,1,0,0,0,0,0,0,1,0.5,0
3807,1,1,1,1,0,1,1,1,3,1.0,0
3808,0,0,0,0,1,0,0,0,0,0.0,0
3809,1,1,1,0,0,1,1,0,2,0.5,0
3810,1,1,1,0,0,1,1,0,2,0.5,0
3811,0,0,0,0,1,0,0,0,0,0.0,0
3812,1,1,1,1,0,1,1,1,3,1.0,0
3813,0,1,1,0,0,0,1,0,2,0.0,0
3814,1,1,1,1,0,1,1,1,3,1.0,0
3815,0,1,1,0,1,1,1,0,2,0.0,0
3816,1,1,1,0,0,1,1,0,2,0.5,0
3817,0,0,0,0,1,0,0,0,0,0.0,0
3818,1,1,1,1,0,1,1,1,3,1.0,0
3819,1,1,0,0,0,0,0,0,1,0.5,0
3820,1,1,1,1,0,1,1,1,3,1.0,0
3821,0,1,0,0,0,0,0,0,1,0.0,0
3822,1,0,0,0,0,0,0,0,0,0.5,0
3823,1,1,1,0,0,1,1,0,2,0.5,0
3824,1,1,1,0,0,1,1,0,2,0.5,0
3825,0,0,0,0,1,0,0,0,0,0.0,0
3826,1,1,0,0,0,0,0,0,1,0.5,0
3827,0,0,0,0,1,0,0,0,0,0.0,0
3828,1,1,0,0,0,0,0,0,1,0.5,0
3829,1,1,0,0,0,0,0,0,1,0.5,0
3830,1,1,0,0,0,0,0,0,1,0.5,0
3831,0,0,0,0,0,0,0,0,0,0.0,0
3832,0,0,1,0,0,1,1,0,1,0.0,0
3833,1,1,1,0,0,0,1,0,2,0.5,14
3834,1,1,1,0,0,1,1,0,2,0.5,0
3835,1,1,1,0,0,0,1,0,2,0.5,14
3836,0,0,0,0,0,0,0,0,0,0.0,0
3837,0,0,0,0,0,0,0,0,0,0.0,0
3838,0,1,1,0,0,0,1,0,2,0.0,0
3839,0,1,0,0,0,0,0,0,1,0.0,0
3840,0,0,0,0,1,0,0,0,0,0.0,0
3841,0,1,0,0,0,0,0,0,1,0.0,0
3842,1,1,1,0,0,0,1,0,2,0.5,14
3843,1,1,0,0,0,0,0,0,1,0.5,0
3844,0,1,1,0,0,0,1,0,2,0.0,0
3845,1,1,1,1,0,1,1,1,3,1.0,0
3846,1,1,1,1,0,1,1,1,3,1.0,0
3847,1,1,1,0,0,1,1,0,2,0.5,0
3848,0,0,0,0,1,0,0,0,0,0.0,0
3849,1,1,0,0,0,0,0,0,1,0.5,0
3850,0,1,1,0,1,1,1,0,2,0.0,0
3851,1,1,0,0,0,0,0,0,1,0.5,0
3852,1,0,0,0,0,0,0,0,0,0.5,0
3853,0,0,1,0,0,1,1,0,1,0.0,0
3854,1,1,0,0,0,0,0,0,1,0.5,0
3855,0,0,0,0,1,0,0,0,0,0.0,0
3856,1,1,1,1,0,1,1,1,3,1.0,0
3857,1,1,1,0,0,1,1,0,2,0.5,0
3858,1,1,0,0,0,0,0,0,1,0.5,0
3859,1,1,1,1,0,1,1,1,3,1.0,0
3860,0,0,0,0,1,0,0,0,0,0.0,0
3861,1,1,1,0,0,1,1,0,2,0.5,0
3862,0,1,1,0,1,1,1,0,2,0.0,0
3863,1,1,0,0,0,0,0,0,1,0.5,0
3864,1,0,0,0,0,0,0,0,0,0.5,0
3865,0,0,1,0,0,1,1,0,1,0.0,0
3866,1,1,0,0,0,0,0,0,1,0.5,0
3867,0,0,0,0,0,0,0,0,0,0.0,0
3868,0,1,1,0,0,0,1,0,2,0.0,0
3869,1,1,1,0,0,1,1,0,2,0.5,0
3870,0,1,0,0,0,0,0,0,1,0.0,0
3871,1,1,1,0,0,0,1,0,2,0.5,14
3872,1,1,1,1,0,1,1,1,3,1.0,0
3873,0,0,0,0,1,0,0,0,0,0.0,0
3874,1,1,1,0,0,0,1,0,2,0.5,14
3875,0,0,0,0,0,0,0,0,0,0.0,0
3876,0,1,1,0,0,0,1,0,2,0.0,0
3877,0,1,0,0,0,0,0,0,1,0.0,0
3878,0,0,0,0,1,0,0,0,0,0.0,0
3879,1,1,1,0,0,0,1,0,2,0.5,14
3880,0,0,0,0,0,0,0,0,0,0.0,0
3881,0,1,1,0,0,0,1,0,2,0.0,0
3882,0,1,0,0,0,0,0,0,1,0.0,0
3883,1,1,0,0,0,0,0,0,1,0.5,0
3884,1,1,1,1,0,1,1,1,3,1.0,0
3885,1,1,1,0,0,1,1,0,2,0.5,0
3886,1,1,1,0,0,1,1,0,2,0.5,0
3887,1,1,1,1,0,1,1,1,3,1.0,0
3888,0,0,0,0,1,0,0,0,0,0.0,0
3889,1,1,0,0,0,0,0,0,1,0.5,0
3890,1,1,1,1,0,1,1,1,3,1.0,0
3891,1,1,1,0,0,1,1,0,2,0.5,0
3892,1,1,0,0,0,0,0,0,1,0.5,0
3893,0,0,0,0,1,0,0,0,0,0.0,0
3894,1,1,1,1,0,1,1,1,3,1.0,0
3895,0,0,0,0,1,0,0,0,0,0.0,0
3896,1,1,1,0,0,1,1,0,2,0.5,0
3897,1,1,0,0,0,0,0,0,1,0.5,0
3898,0,1,0,0,0,0,0,0,1,0.0,0
3899,0,0,0,0,0,0,0,0,0,0.0,0
3900,1,1,1,0,0,0,1,0,2,0.5,14
3901,0,1,1,0,0,0,1,0,2,0.0,0
3902,1,1,0,0,0,0,0,0,1,0.5,0
3903,0,1,1,0,1,1,1,0,2,0.0,0
3904,1,0,0,0,0,0,0,0,0,0.5,0
3905,0,0,1,0,0,1,1,0,1,0.0,0
3906,1,1,1,0,0,1,1,0,2,0.5,6
3907,0,0,0,0,1,0,0,0,1,0.0,0
3908,0,1,0,1,1,1,1,0,3,0.5,0
3909,0,0,0,0,1,0,0,0,0,0.0,0
3910,0,0,0,0,1,0,0,0,0,0.0,0
3911,1,0,0,0,0,0,0,0,0,0.5,0
3912,1,1,1,0,0,1,1,0,3,0.5,0
3913,1,1,1,1,0,1,1,1,3,1.0,0
3914,0,1,0,0,1,0,0,0,1,0.0,0
3915,0,1,1,0,1,1,1,0,2,0.0,0
3916,0,1,0,0,1,0,0,0,1,0.0,0
3917,1,1,0,0,1,1,1,0,2,0.5,0
3918,0,1,0,0,0,0,0,0,1,0.0,0
3919,0,1,1,0,1,1,1,0,2,0.0,7
3920,0,1,0,0,1,0,0,0,1,0.0,5
3921,1,1,1,0,1,1,0,0,2,0.5,0
3922,1,1,0,0,0,1,1,0,1,0.5,0
3923,1,0,0,0,0,0,0,0,0,0.5,0
3924,0,1,0,0,1,0,0,0,1,0.0,4
3925,1,1,0,0,0,0,0,0,1,0.5,0
3926,0,1,1,0,1,1,1,0,2,0.0,0
3927,1,1,0,0,0,0,0,0,1,0.5,0
3928,0,1,0,0,1,0,0,0,1,0.0,0
3929,0,1,1,0,1,1,1,0,2,0.0,0
3930,0,1,1,0,1,1,1,0,2,0.0,0
3931,0,1,0,0,0,0,0,0,1,0.0,3
3932,0,1,0,0,1,0,0,0,1,0.0,5
3933,1,0,1,0,0,1,1,0,1,0.5,5
3934,0,1,0,0,1,0,0,0,1,0.0,0
3935,1,0,1,0,0,1,1,0,1,0.5,5
3936,1,1,0,0,0,0,0,0,1,0.5,0
3937,0,1,1,0,1,1,1,0,2,0.0,0
3938,0,1,1,0,1,1,1,0,2,0.0,5
3939,1,1,1,0,1,1,1,0,2,0.5,0
3940,1,1,0,0,1,1,1,0,1,0.5,0
3941,1,1,0,0,0,0,0,0,1,0.5,0
3942,1,1,1,0,1,0,0,0,2,0.5,0
3943,0,1,1,0,1,1,1,0,2,0.0,0
3944,1,1,0,0,1,0,0,0,1,0.5,0
3945,0,1,1,0,1,1,1,0,2,0.0,6
3946,0,1,0,0,1,0,0,0,1,0.0,0
3947,1,1,0,0,0,1,1,0,1,0.5,0
3948,0,1,1,0,1,1,1,0,2,0.0,0
3949,0,1,0,0,1,0,0,0,1,0.0,4
3950,0,0,0,0,0,0,0,0,0,0.0,6
3951,0,0,1,0,0,1,1,0,1,0.0,0
3952,0,1,0,0,1,0,0,0,1,0.0,0
3953,1,1,1,0,0,1,1,0,2,0.5,11
3954,1,1,0,0,0,0,0,0,1,0.5,0
3955,1,1,1,0,1,1,1,0,2,0.5,0
3956,1,1,1,0,0,1,1,0,2,0.5,0
3957,1,1,0,0,0,0,0,0,1,0.5,0
3958,1,1,1,0,1,0,0,0,2,0.5,0
3959,1,1,0,0,1,1,1,0,2,0.5,0
3960,0,1,1,0,1,1,1,0,2,0.0,0
3961,0,1,0,0,0,0,0,0,1,0.0,4
3962,0,1,0,0,1,0,0,0,1,0.0,0
3963,0,0,0,0,0,0,0,0,0,0.0,7
3964,1,0,1,0,1,1,1,0,1,0.5,0
3965,0,1,0,0,1,0,0,0,1,0.0,0
3966,1,1,1,0,1,1,1,0,2,0.5,0
3967,1,1,0,0,0,1,1,0,1,0.5,0
3968,1,0,1,0,0,1,1,0,2,0.5,6
3969,0,0,1,0,0,1,1,0,1,0.0,5
3970,0,0,0,0,1,0,0,0,0,0.0,0
3971,0,0,0,0,0,0,0,0,0,0.0,0
3972,1,1,0,0,0,0,0,0,1,0.5,5
3973,0,1,0,0,1,0,0,0,1,0.0,3
3974,0,1,0,1,1,1,1,0,2,0.5,7
3975,0,1,1,0,1,1,1,0,2,0.0,0
3976,0,0,1,0,1,1,1,0,1,0.0,0
3977,1,1,1,0,0,1,1,0,2,0.5,3
3978,1,1,1,0,1,1,1,0,2,0.5,0
3979,1,1,0,0,0,0,0,0,1,0.5,0
3980,0,1,0,0,0,0,0,0,1,0.0,0
3981,1,1,1,0,0,1,1,0,2,0.5,0
3982,1,1,1,0,0,1,1,0,2,0.5,12
3983,1,1,0,0,0,1,1,0,1,0.5,0
3984,0,1,0,0,1,0,0,0,1,0.0,19
3985,1,1,0,0,0,0,0,0,1,0.5,5
3986,1,0,1,1,1,1,1,1,3,1.0,6
3987,0,1,0,0,1,0,0,0,1,0.0,3
3988,0,1,0,0,0,0,0,0,1,0.0,4
3989,1,1,1,0,0,1,1,0,2,0.5,0
3990,1,0,1,0,1,1,1,0,1,0.5,0
3991,1,0,1,1,0,1,1,1,2,1.0,4
3992,0,1,0,0,0,0,0,0,1,0.0,4
3993,0,1,0,0,1,0,0,0,1,0.0,3
3994,1,1,0,0,0,0,0,0,1,0.5,0
3995,1,0,1,0,0,1,1,0,1,0.5,5
3996,1,1,1,0,0,1,1,0,2,0.5,20
3997,1,1,1,0,0,1,1,0,2,0.5,0
3998,1,1,1,0,0,1,1,0,2,0.5,0
3999,1,1,0,0,0,0,0,0,1,0.5,0
4000,0,1,0,0,0,0,0,0,1,0.0,0
4001,0,0,1,1,0,1,1,1,2,0.5,0
4002,1,1,1,0,0,1,1,0,2,0.5,0
4003,1,1,0,0,0,0,0,0,1,0.5,0
4004,1,1,1,0,1,1,1,0,2,0.5,0
4005,1,0,1,0,0,1,1,0,1,0.5,4
4006,1,1,1,0,0,1,1,0,2,0.5,3
4007,1,0,1,0,1,1,1,0,2,0.5,2
4008,0,0,0,0,1,0,0,0,0,0.0,0
4009,1,1,1,0,0,1,1,0,2,0.5,0
4010,0,1,0,0,1,0,0,0,1,0.0,2
4011,0,0,0,0,0,0,0,0,1,0.0,6
4012,1,1,0,0,0,0,0,0,1,0.5,0
4013,1,1,0,0,0,1,1,0,1,0.5,0
4014,1,1,1,0,0,1,1,0,2,0.5,0
4015,1,1,1,0,0,1,1,0,2,0.5,0
4016,1,1,0,0,0,0,0,0,1,0.5,0
4017,1,1,0,0,0,0,0,0,1,0.5,0
4018,0,1,0,0,1,0,0,0,1,0.0,0
4019,0,0,0,0,0,0,0,0,0,0.0,0
4020,0,1,1,0,1,1,1,0,2,0.0,0
4021,1,1,0,0,1,0,0,0,1,0.5,5
4022,0,1,0,0,1,0,0,0,1,0.0,0
4023,1,1,0,0,0,1,1,0,1,0.5,0
4024,1,1,0,0,1,0,0,0,1,0.5,0
4025,1,1,0,0,0,1,1,0,1,0.5,5
4026,1,1,0,0,0,1,1,0,1,0.5,0
4027,1,1,0,0,0,0,0,0,1,0.5,0
4028,0,1,1,0,1,1,1,0,2,0.0,4
4029,1,0,1,0,0,1,1,0,1,0.5,4
4030,1,1,1,0,1,0,0,0,2,0.5,0
4031,1,1,0,0,0,0,0,0,1,0.5,0
4032,1,1,1,0,0,1,1,0,2,0.5,0
4033,1,1,0,0,0,1,1,0,1,0.5,0
4034,0,0,0,0,0,0,0,0,0,0.0,0
4035,0,0,0,0,1,0,0,0,0,0.0,0
4036,1,1,0,0,0,1,1,0,1,0.5,0
4037,1,1,0,0,0,0,0,0,1,0.5,0
4038,0,1,1,0,1,1,1,0,2,0.0,8
4039,0,1,0,0,1,1,0,0,1,0.0,0
4040,1,1,1,0,0,1,1,0,2,0.5,0
4041,1,1,1,1,0,1,1,1,3,1.0,0
4042,1,1,0,0,0,0,0,0,1,0.5,0
4043,0,1,0,0,0,0,0,0,1,0.0,0
4044,0,1,0,0,1,0,0,0,1,0.0,0
4045,1,1,0,0,0,1,1,0,1,0.5,0
4046,1,1,1,1,0,1,1,1,3,1.0,0
4047,1,1,0,0,1,0,0,0,1,0.5,0
4048,0,1,0,0,1,0,0,0,1,0.0,0
4049,0,1,0,1,1,1,1,0,2,0.5,7
4050,0,0,1,0,0,1,1,0,1,0.0,6
4051,1,1,1,1,0,1,1,1,3,1.0,5
4052,1,1,0,0,0,1,1,0,1,0.5,0
4053,1,1,0,0,1,0,0,0,1,0.5,0
4054,0,1,1,1,0,1,1,1,3,0.5,2
4055,1,0,1,0,1,1,1,0,2,0.5,6
4056,1,1,1,1,0,1,1,1,3,1.0,0
4057,1,1,0,0,0,1,1,0,1,0.5,0
4058,1,1,0,0,1,0,0,0,1,0.5,0
4059,0,1,0,0,1,0,0,0,1,0.0,0
4060,0,1,0,0,1,0,0,0,1,0.0,0
4061,0,1,0,1,1,1,1,0,2,0.5,0
4062,0,0,1,1,1,1,1,1,2,0.5,0
4063,1,1,1,0,0,1,1,0,2,0.5,2
4064,1,1,0,0,1,0,0,0,1,0.5,0
4065,1,1,0,0,0,1,1,0,1,0.5,0
4066,1,1,0,0,0,1,1,0,1,0.5,7
4067,1,1,0,0,1,0,0,0,1,0.5,0
4068,0,1,0,0,1,0,0,0,1,0.0,0
4069,1,1,1,0,0,1,1,0,2,0.5,0
4070,1,0,0,0,1,0,0,0,0,0.5,6
4071,0,1,0,0,1,1,1,0,1,0.0,6
4072,0,0,0,0,1,0,0,0,0,0.0,8
4073,1,1,0,0,0,1,1,0,1,0.5,11
4074,1,1,0,0,1,1,1,0,1,0.5,0
4075,1,1,1,0,1,0,0,0,2,0.5,0
4076,0,1,0,0,0,0,0,0,1,0.0,0
4077,1,1,0,0,1,1,1,0,2,0.5,0
4078,0,1,1,0,1,1,1,0,2,0.0,0
4079,1,1,0,0,1,1,1,0,2,0.5,0
4080,0,0,0,0,1,0,0,0,0,0.0,8
4081,0,1,0,0,1,0,0,0,1,0.0,0
4082,0,1,0,0,1,1,1,0,1,0.0,7
4083,0,1,0,0,1,0,0,0,1,0.0,0
4084,0,0,0,0,1,0,0,0,0,0.0,8
4085,0,1,0,0,1,1,1,0,1,0.0,8
4086,1,1,1,0,0,0,1,0,2,0.5,14
4087,0,0,0,0,0,0,0,0,0,0.0,0
4088,1,1,1,1,0,1,1,1,3,1.0,0
4089,0,1,0,0,0,0,0,0,1,0.0,0
4090,1,1,1,0,0,1,1,0,2,0.5,0
4091,1,1,0,0,0,0,0,0,1,0.5,0
4092,0,1,1,0,0,0,1,0,2,0.0,0
4093,1,1,0,0,0,0,0,0,1,0.5,0
4094,1,1,1,1,0,1,1,1,3,1.0,0
4095,0,0,0,0,1,0,0,0,0,0.0,0
4096,0,0,0,0,0,0,0,0,0,0.0,0
4097,1,1,1,0,0,0,1,0,2,0.5,14
4098,0,1,0,0,0,0,0,0,1,0.0,0
4099,1,1,1,1,0,1,1,1,3,1.0,0
4100,0,0,0,0,1,0,0,0,0,0.0,0
4101,1,1,1,0,0,1,1,0,2,0.5,0
4102,1,1,1,0,0,1,1,0,2,0.5,0
4103,1,1,1,1,0,1,1,1,3,1.0,0
4104,1,1,1,0,0,0,1,0,2,0.5,14
4105,0,1,1,0,0,0,1,0,2,0.0,0
4106,1,1,0,0,0,0,0,0,1,0.5,0
4107,0,1,1,0,0,0,1,0,2,0.0,0
4108,1,1,0,0,0,0,0,0,1,0.5,0
4109,0,0,0,0,1,0,0,0,0,0.0,0
4110,1,1,1,0,0,1,1,0,2,0.5,0
4111,0,0,0,0,1,0,0,0,0,0.0,0
4112,0,1,0,0,0,0,0,0,1,0.0,0
4113,0,0,0,0,0,0,0,0,0,0.0,0
4114,0,1,0,0,1,1,1,0,1,0.0,16
4115,0,1,0,0,1,0,0,0,1,0.0,1
4116,1,1,1,0,1,1,1,0,3,0.5,26
4117,1,0,0,0,1,0,0,0,0,0.5,5
4118,0,0,0,0,1,0,0,0,1,0.0,0
4119,0,1,0,1,1,1,1,0,3,0.5,0
4120,0,0,0,0,1,0,0,0,0,0.0,0
4121,1,1,1,0,0,1,1,0,2,0.5,6
4122,1,1,1,0,0,1,1,0,2,0.5,0
4123,1,1,0,0,0,0,0,0,1,0.5,0
4124,1,1,1,1,0,1,1,1,3,1.0,0
4125,0,0,0,0,1,0,0,0,0,0.0,0
4126,0,1,1,0,1,1,1,0,2,0.0,0
4127,1,0,0,0,0,0,0,0,0,0.5,0
4128,0,0,1,0,0,1,1,0,1,0.0,0
4129,1,1,0,0,0,0,0,0,1,0.5,0
4130,0,0,0,0,1,0,0,0,0,0.0,2
4131,0,1,0,0,1,0,0,0,1,0.0,13
4132,1,1,1,0,1,1,1,0,2,0.5,14
4133,0,0,1,0,1,1,1,0,1,0.0,0
4134,1,1,0,0,0,0,0,0,1,0.5,0
4135,1,1,1,0,0,1,1,0,2,0.5,0
4136,0,0,0,0,1,0,0,0,0,0.0,0
4137,1,1,1,1,0,1,1,1,3,1.0,0
4138,0,1,0,0,1,1,1,0,1,0.0,16
4139,0,1,0,0,1,1,0,0,1,0.0,13
4140,1,1,1,0,1,1,1,0,2,0.5,13
4141,0,1,0,0,1,0,0,0,1,0.0,11
4142,1,1,1,1,0,1,1,1,3,1.0,0
4143,1,1,0,0,0,0,0,0,1,0.5,0
4144,0,0,0,0,1,0,0,0,0,0.0,0
4145,1,1,1,0,0,1,1,0,2,0.5,0
4146,0,0,1,0,0,1,1,0,1,0.0,0
4147,1,0,0,0,0,0,0,0,0,0.5,0
4148,0,1,1,0,1,1,1,0,2,0.0,0
4149,1,1,0,0,0,0,0,0,1,0.5,0
4150,1,1,0,0,1,0,1,0,1,0.5,13
4151,0,1,0,0,1,0,0,0,1,0.0,11
4152,0,1,0,0,1,1,0,0,1,0.0,13
4153,0,1,0,0,1,1,1,0,1,0.0,16
4154,0,0,0,0,1,0,0,0,0,0.0,0
4155,1,1,1,1,0,1,1,1,3,1.0,0
4156,1,1,1,0,0,1,1,0,2,0.5,0
4157,1,1,0,0,0,0,0,0,1,0.5,0
4158,1,1,0,0,0,0,0,0,1,0.5,0
4159,1,1,1,1,0,1,1,1,3,1.0,0
4160,0,0,0,0,1,0,0,0,0,0.0,0
4161,1,1,1,0,0,1,1,0,2,0.5,0
4162,1,1,1,0,0,1,1,0,2,0.5,0
4163,1,1,0,0,0,0,0,0,1,0.5,0
4164,0,0,0,0,1,0,0,0,0,0.0,0
4165,1,1,1,1,0,1,1,1,3,1.0,0
4166,1,1,1,0,0,1,1,0,2,0.5,0
4167,0,0,0,0,1,0,0,0,0,0.0,0
4168,1,1,1,1,0,1,1,1,3,1.0,0
4169,1,1,0,0,0,0,0,0,1,0.5,0
4170,0,0,0,0,0,0,0,0,0,0.0,0
4171,1,0,0,0,0,0,0,0,0,0.5,0
4172,1,1,1,1,0,1,1,1,4,1.0,0
4173,0,1,1,0,0,0,1,0,2,0.0,0
4174,1,1,0,0,0,0,0,0,1,0.5,0
4175,0,1,0,0,0,0,0,0,1,0.0,0
4176,1,1,1,0,0,1,1,0,2,0.5,0
4177,1,1,1,1,0,1,1,1,3,1.0,0
4178,1,1,0,0,0,1,1,0,1,0.5,0
4179,1,0,1,0,0,1,1,0,1,0.5,0
4180,0,1,0,0,1,0,0,0,1,0.0,0
4181,1,1,0,0,0,0,0,0,1,0.5,0
4182,1,1,1,0,0,1,1,0,2,0.5,0
4183,1,0,1,0,0,1,1,0,1,0.5,5
4184,1,1,0,0,0,0,0,0,1,0.5,0
4185,1,1,1,0,1,1,1,0,2,0.5,4
4186,0,1,0,0,1,0,0,0,1,0.0,0
